city,date,year,month,day,high_temp,avg_temp,low_temp,high_dewpt,avg_dewpt,low_dewpt,high_humidity,avg_humidity,low_humidity,high_hg,avg_hg,low_hg,high_vis,avg_vis,low_vis,high_wind,avg_wind,max_wind_gust,precip,events,Rain,Fog,Thunderstorm,Snow,Hail
San Diego,2016-07-31,2016,7,31,24.44,22.22,20.0,18.33,17.78,17.22,87,78,69,1013.88,1013.2,1011.85,25.4,25.4,25.4,20.92,11.27,25.75,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-01,2016,8,1,26.67,23.89,20.56,18.33,17.78,17.78,84,73,62,1016.25,1014.56,1013.2,25.4,25.4,22.86,22.53,9.66,25.75,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-02,2016,8,2,26.11,23.89,21.11,18.33,17.78,17.22,84,73,62,1016.93,1015.91,1014.22,25.4,25.4,25.4,24.14,11.27,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-03,2016,8,3,26.11,23.89,21.11,17.22,16.67,16.11,78,69,60,1016.59,1015.24,1014.22,25.4,25.4,25.4,20.92,9.66,25.75,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-04,2016,8,4,25.56,23.33,20.56,17.22,16.11,15.56,73,65,56,1014.22,1012.53,1011.17,25.4,25.4,25.4,22.53,11.27,30.58,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-05,2016,8,5,25.0,23.33,21.67,17.22,17.22,16.67,73,69,64,1013.2,1011.85,1010.5,25.4,25.4,25.4,22.53,11.27,33.8,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-06,2016,8,6,25.0,23.33,21.11,17.78,16.67,15.56,79,70,60,1011.85,1011.17,1009.82,25.4,25.4,25.4,22.53,14.48,30.58,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-07,2016,8,7,24.44,22.22,20.0,16.67,16.11,16.11,78,69,60,1011.17,1010.5,1009.48,25.4,25.4,25.4,20.92,8.05,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-08,2016,8,8,21.67,21.11,20.0,16.67,16.11,14.44,81,75,68,1011.85,1010.83,1009.48,25.4,25.4,22.86,20.92,9.66,24.14,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-09,2016,8,9,23.89,21.67,19.44,16.11,14.44,13.89,78,68,57,1013.2,1011.85,1010.5,25.4,25.4,25.4,20.92,9.66,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-10,2016,8,10,25.56,22.78,20.0,16.11,15.56,15.0,76,68,60,1015.24,1013.54,1011.85,25.4,25.4,25.4,22.53,8.05,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-11,2016,8,11,25.0,23.33,21.11,16.67,16.11,15.56,73,67,60,1017.27,1015.91,1014.9,25.4,25.4,25.4,22.53,11.27,30.58,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-12,2016,8,12,26.67,23.89,21.11,17.78,17.22,16.67,78,68,58,1017.27,1015.58,1013.54,25.4,25.4,25.4,25.75,14.48,33.8,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-13,2016,8,13,26.67,23.89,21.11,19.44,18.33,17.78,84,71,58,1014.9,1013.2,1011.17,25.4,25.4,25.4,25.75,14.48,33.8,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-14,2016,8,14,27.78,24.44,21.11,20.0,18.89,18.33,84,71,58,1012.87,1011.85,1010.16,25.4,25.4,25.4,24.14,11.27,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-15,2016,8,15,28.89,25.56,21.67,20.0,18.89,17.22,90,73,55,1012.87,1011.51,1010.16,25.4,25.4,25.4,27.36,14.48,33.8,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-16,2016,8,16,27.22,23.89,20.0,19.44,18.33,17.22,90,74,58,1012.53,1011.17,1009.82,25.4,25.4,15.24,25.75,14.48,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-17,2016,8,17,26.67,23.33,19.44,18.89,17.78,17.22,93,76,58,1012.19,1011.17,1009.48,25.4,25.4,15.24,25.75,12.87,33.8,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-18,2016,8,18,25.56,22.78,19.44,18.33,17.22,16.67,84,72,60,1013.54,1012.19,1011.17,25.4,25.4,25.4,24.14,9.66,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-19,2016,8,19,26.11,22.78,19.44,17.78,17.22,16.11,81,71,60,1014.56,1013.2,1011.85,25.4,25.4,25.4,25.75,11.27,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-20,2016,8,20,25.0,22.22,19.44,17.22,16.67,16.11,87,76,64,1014.56,1013.2,1011.17,25.4,25.4,25.4,27.36,12.87,35.41,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-21,2016,8,21,25.56,22.78,19.44,18.33,17.22,16.67,87,74,60,1013.88,1012.53,1011.17,25.4,25.4,25.4,25.75,12.87,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-22,2016,8,22,25.0,22.22,19.44,17.78,16.67,16.11,87,74,60,1014.9,1013.54,1012.53,25.4,25.4,25.4,20.92,9.66,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-23,2016,8,23,24.44,20.56,16.67,17.22,16.67,15.56,100,80,60,1018.28,1016.59,1014.9,25.4,17.78,0.0,16.09,8.05,24.14,0.0,Fog,0.0,1.0,0.0,0.0,0.0
San Diego,2016-08-24,2016,8,24,25.0,22.22,19.44,17.78,17.22,16.11,87,76,64,1017.61,1016.25,1014.22,25.4,25.4,25.4,20.92,8.05,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-25,2016,8,25,23.33,21.11,18.89,17.22,15.56,15.0,87,74,61,1015.58,1014.56,1013.2,25.4,25.4,25.4,20.92,8.05,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-26,2016,8,26,22.78,21.11,18.89,15.0,13.89,13.33,78,68,57,1016.25,1014.9,1013.88,25.4,25.4,25.4,22.53,9.66,25.75,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-27,2016,8,27,23.89,21.67,19.44,16.67,14.44,13.89,73,64,54,1016.93,1015.58,1014.56,25.4,25.4,25.4,27.36,9.66,35.41,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-28,2016,8,28,25.0,22.78,20.56,17.78,16.67,16.11,78,71,64,1016.93,1015.91,1014.22,25.4,25.4,25.4,22.53,12.87,30.58,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-29,2016,8,29,25.56,22.78,20.0,18.89,17.78,17.22,84,72,60,1015.91,1013.88,1011.17,25.4,25.4,20.32,24.14,9.66,30.58,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-30,2016,8,30,25.0,22.22,19.44,18.33,17.78,17.78,93,81,69,1012.87,1011.51,1009.82,25.4,20.32,12.7,20.92,9.66,25.75,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-08-31,2016,8,31,26.11,22.78,18.89,18.89,18.33,17.78,93,79,64,1012.53,1011.17,1010.16,25.4,17.78,5.08,20.92,8.05,25.75,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-01,2016,9,1,22.22,20.56,18.89,18.33,17.22,15.0,93,81,68,1014.56,1012.87,1011.51,25.4,22.86,12.7,19.31,9.66,22.53,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-02,2016,9,2,22.78,20.0,17.22,15.56,15.0,14.44,93,80,66,1014.56,1013.2,1011.85,25.4,25.4,25.4,20.92,9.66,25.75,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-03,2016,9,3,21.11,19.44,17.78,15.0,12.78,12.22,84,72,59,1014.22,1012.53,1011.17,25.4,25.4,25.4,20.92,12.87,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-04,2016,9,4,23.33,21.11,18.33,14.44,12.78,11.11,68,63,57,1012.87,1011.17,1009.82,25.4,25.4,25.4,22.53,12.87,35.41,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-05,2016,9,5,22.22,20.56,18.33,13.33,12.22,11.11,68,61,53,1010.83,1009.82,1008.8,25.4,25.4,25.4,20.92,12.87,25.75,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-06,2016,9,6,24.44,21.11,17.78,16.67,14.44,12.78,73,64,54,1011.51,1010.5,1009.48,25.4,25.4,25.4,24.14,9.66,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-07,2016,9,7,22.78,21.11,19.44,17.22,16.11,15.0,87,78,68,1018.96,1015.24,1011.17,25.4,25.4,20.32,20.92,9.66,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-08,2016,9,8,24.44,22.22,20.0,15.56,15.56,15.0,73,66,58,1019.3,1017.61,1015.91,25.4,25.4,25.4,25.75,9.66,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-09,2016,9,9,25.0,22.78,20.0,16.67,15.56,14.44,76,68,60,1017.27,1015.91,1014.56,25.4,25.4,25.4,28.97,16.09,37.01,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-10,2016,9,10,23.89,21.67,19.44,17.78,17.22,16.67,81,73,64,1018.28,1016.93,1015.58,25.4,22.86,17.78,25.75,12.87,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-11,2016,9,11,23.89,21.67,18.89,16.67,16.11,15.0,87,74,60,1018.96,1017.27,1015.58,25.4,25.4,22.86,22.53,12.87,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-12,2016,9,12,21.11,20.0,18.89,14.44,13.33,12.22,73,68,63,1016.25,1014.9,1013.88,25.4,25.4,25.4,22.53,11.27,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-13,2016,9,13,22.78,20.56,18.33,13.89,11.67,10.0,63,55,46,1016.93,1015.58,1013.88,25.4,25.4,25.4,19.31,12.87,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-14,2016,9,14,23.33,20.0,16.67,13.89,12.78,10.56,78,62,46,1018.62,1017.27,1015.91,25.4,25.4,25.4,27.36,12.87,38.62,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-15,2016,9,15,23.89,20.0,16.11,15.0,13.89,12.22,78,66,53,1016.93,1015.91,1014.22,25.4,25.4,25.4,25.75,8.05,33.8,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-16,2016,9,16,23.33,20.0,16.11,15.0,14.44,13.33,84,69,53,1014.9,1013.88,1012.87,25.4,25.4,25.4,19.31,6.44,24.14,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-17,2016,9,17,23.89,21.11,17.78,16.67,15.56,14.44,87,71,54,1015.58,1013.88,1012.53,25.4,25.4,25.4,25.75,8.05,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-18,2016,9,18,24.44,20.56,16.11,17.22,16.11,15.0,100,84,68,1014.22,1013.2,1012.19,25.4,12.7,0.0,14.48,6.44,27.36,0.0,Fog,0.0,1.0,0.0,0.0,0.0
San Diego,2016-09-19,2016,9,19,26.67,22.78,18.33,18.89,17.22,16.11,93,74,54,1016.59,1014.56,1013.2,25.4,20.32,5.08,22.53,9.66,27.36,0.25,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
San Diego,2016-09-20,2016,9,20,25.56,23.89,22.22,21.11,19.44,16.67,87,74,60,1015.58,1013.88,1012.53,25.4,22.86,15.24,16.09,4.83,17.7,2.79,Rain,1.0,0.0,0.0,0.0,0.0
San Diego,2016-09-21,2016,9,21,26.67,24.44,22.22,22.22,20.0,17.22,93,80,67,1012.87,1012.19,1011.51,25.4,20.32,5.08,24.14,14.48,33.8,4.06,Rain,1.0,0.0,0.0,0.0,0.0
San Diego,2016-09-22,2016,9,22,22.78,21.11,19.44,17.22,15.0,12.78,87,74,61,1014.9,1013.54,1012.87,25.4,25.4,20.32,22.53,14.48,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-23,2016,9,23,23.89,20.56,16.67,14.44,12.78,10.56,78,64,49,1016.25,1014.9,1013.88,25.4,25.4,20.32,27.36,12.87,33.8,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-24,2016,9,24,30.0,23.89,17.22,15.56,10.56,6.67,67,46,25,1016.59,1015.24,1013.88,25.4,25.4,25.4,27.36,8.05,33.8,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-25,2016,9,25,32.22,26.11,20.0,16.11,8.89,5.56,49,34,19,1016.25,1014.22,1011.85,25.4,25.4,25.4,27.36,9.66,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-26,2016,9,26,38.33,30.0,21.11,12.22,6.11,0.0,47,29,10,1013.88,1012.19,1010.16,25.4,25.4,25.4,25.75,11.27,40.23,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-27,2016,9,27,33.33,30.0,26.67,15.56,11.67,7.22,46,34,21,1013.2,1011.17,1010.16,25.4,25.4,25.4,22.53,9.66,25.75,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-28,2016,9,28,31.67,27.22,22.78,16.11,12.22,6.67,53,39,25,1014.9,1013.2,1012.19,25.4,25.4,25.4,25.75,8.05,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-29,2016,9,29,30.0,26.11,21.67,18.89,15.0,11.11,53,45,37,1017.61,1016.25,1014.56,25.4,25.4,25.4,19.31,6.44,22.53,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-09-30,2016,9,30,27.78,25.0,21.67,18.89,17.78,15.56,84,69,54,1017.61,1016.25,1014.22,25.4,25.4,25.4,22.53,9.66,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-01,2016,10,1,27.78,23.89,19.44,18.89,17.78,15.56,93,72,51,1016.59,1015.24,1013.88,25.4,17.78,2.54,20.92,6.44,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-02,2016,10,2,22.78,21.67,20.0,16.67,14.44,12.78,78,68,57,1016.59,1015.24,1014.56,25.4,25.4,25.4,20.92,8.05,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-03,2016,10,3,23.89,20.56,17.22,13.89,12.22,10.56,68,57,46,1017.27,1015.24,1013.88,25.4,25.4,25.4,25.75,12.87,38.62,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-04,2016,10,4,22.78,20.0,17.22,15.0,13.33,11.67,73,67,61,1014.56,1013.2,1011.85,25.4,25.4,25.4,24.14,11.27,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-05,2016,10,5,22.78,20.56,18.33,13.89,12.78,11.67,67,62,57,1014.9,1013.54,1012.53,25.4,25.4,25.4,22.53,11.27,25.75,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-06,2016,10,6,23.89,20.0,16.11,17.22,14.44,12.22,78,66,53,1013.88,1012.87,1011.85,25.4,25.4,25.4,22.53,8.05,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-07,2016,10,7,30.56,23.89,16.67,18.33,10.56,-3.89,87,49,10,1013.54,1011.85,1009.82,25.4,22.86,15.24,28.97,8.05,33.8,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-08,2016,10,8,30.0,23.33,16.67,15.56,7.22,-2.22,63,38,13,1013.88,1012.53,1011.51,25.4,25.4,25.4,22.53,8.05,25.75,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-09,2016,10,9,30.0,23.89,17.78,18.33,10.0,2.22,53,36,18,1015.24,1014.22,1013.2,25.4,25.4,25.4,24.14,6.44,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-10,2016,10,10,26.11,22.22,17.78,17.22,15.56,11.67,81,62,42,1016.25,1015.24,1013.88,25.4,25.4,25.4,25.75,9.66,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-11,2016,10,11,22.78,21.11,19.44,16.11,14.44,12.78,76,67,57,1018.62,1017.61,1016.25,25.4,25.4,25.4,25.75,11.27,30.58,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-12,2016,10,12,22.78,20.56,18.33,14.44,13.33,12.22,73,63,53,1018.96,1017.95,1016.93,25.4,25.4,25.4,20.92,6.44,0.0,0.03,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-13,2016,10,13,22.22,19.44,16.67,14.44,13.33,12.22,78,68,57,1017.95,1016.93,1014.9,25.4,25.4,25.4,24.14,11.27,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-14,2016,10,14,22.22,20.56,18.33,14.44,13.89,13.33,78,68,57,1017.27,1016.25,1014.56,25.4,25.4,22.86,20.92,9.66,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-15,2016,10,15,22.78,20.56,18.33,16.67,14.44,13.33,78,68,57,1017.27,1015.91,1014.22,25.4,25.4,25.4,20.92,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-16,2016,10,16,23.89,21.67,18.89,17.78,16.67,15.56,93,77,60,1017.61,1016.25,1015.58,25.4,25.4,10.16,25.75,12.87,0.0,0.03,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-17,2016,10,17,23.89,21.11,18.33,17.22,15.56,13.89,87,76,64,1016.59,1014.9,1013.2,25.4,25.4,15.24,24.14,8.05,27.36,0.03,Rain,1.0,0.0,0.0,0.0,0.0
San Diego,2016-10-18,2016,10,18,23.33,20.56,17.22,15.56,13.89,13.33,78,68,57,1015.58,1013.88,1012.19,25.4,25.4,25.4,22.53,8.05,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-19,2016,10,19,26.67,21.67,16.11,17.22,13.89,10.0,73,55,37,1015.58,1014.22,1012.87,25.4,22.86,15.24,24.14,8.05,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-20,2016,10,20,32.78,25.0,16.67,15.56,2.22,-7.78,81,45,8,1015.24,1013.2,1011.17,25.4,25.4,15.24,24.14,6.44,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-21,2016,10,21,31.11,24.44,17.78,17.22,3.89,-8.33,39,24,8,1012.87,1011.85,1010.5,25.4,25.4,25.4,14.48,4.83,19.31,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-22,2016,10,22,27.78,22.78,17.22,16.11,7.78,-1.11,60,39,17,1013.88,1012.19,1011.17,25.4,25.4,25.4,19.31,4.83,24.14,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-23,2016,10,23,27.78,22.78,17.22,16.11,10.56,3.89,64,44,23,1017.95,1015.58,1014.22,25.4,25.4,25.4,24.14,6.44,32.19,0.03,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-24,2016,10,24,23.89,21.67,18.89,17.22,15.0,12.22,81,64,46,1019.98,1017.95,1016.25,25.4,25.4,17.78,24.14,9.66,30.58,0.03,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
San Diego,2016-10-25,2016,10,25,22.22,19.44,16.67,15.56,15.0,12.22,93,73,53,1020.32,1018.62,1017.27,25.4,25.4,22.86,28.97,9.66,38.62,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-26,2016,10,26,23.89,20.56,16.67,15.56,15.0,13.89,90,74,57,1018.96,1016.93,1014.9,25.4,25.4,20.32,27.36,8.05,33.8,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-27,2016,10,27,24.44,20.56,16.67,17.78,15.0,13.33,93,72,50,1016.25,1014.22,1011.17,25.4,25.4,15.24,16.09,6.44,19.31,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-28,2016,10,28,25.56,22.22,18.89,16.11,15.0,9.44,81,58,35,1015.24,1013.54,1012.19,25.4,25.4,25.4,24.14,8.05,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-29,2016,10,29,26.67,22.78,18.33,16.11,15.0,13.33,84,66,48,1016.59,1014.9,1013.2,25.4,25.4,25.4,22.53,8.05,28.97,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-10-30,2016,10,30,22.78,20.56,17.78,17.22,16.11,15.0,93,81,68,1018.62,1016.93,1014.56,25.4,22.86,0.0,25.75,6.44,35.41,0.76,Fog,0.0,1.0,0.0,0.0,0.0
San Diego,2016-10-31,2016,10,31,21.67,19.44,17.22,15.56,13.33,11.11,90,72,53,1018.96,1017.61,1016.59,25.4,25.4,25.4,24.14,8.05,28.97,0.03,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-01,2016,11,1,21.67,18.89,15.56,12.78,11.67,9.44,72,60,47,1018.28,1017.27,1016.25,25.4,25.4,25.4,24.14,9.66,30.58,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-02,2016,11,2,22.22,18.33,14.44,14.44,11.67,10.0,78,68,57,1018.96,1017.27,1015.58,25.4,25.4,25.4,25.75,9.66,33.8,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-03,2016,11,3,26.11,20.56,14.44,10.0,6.67,2.22,69,47,25,1018.96,1017.27,1015.91,25.4,25.4,25.4,16.09,4.83,20.92,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-04,2016,11,4,23.33,20.0,16.11,17.22,11.11,2.78,66,50,34,1019.64,1018.28,1017.27,25.4,20.32,0.0,19.31,6.44,20.92,0.0,Fog,0.0,1.0,0.0,0.0,0.0
San Diego,2016-11-05,2016,11,5,25.0,19.44,13.89,16.67,13.89,8.33,97,67,36,1018.28,1017.27,1015.91,25.4,15.24,0.0,16.09,6.44,22.53,0.0,Fog,0.0,1.0,0.0,0.0,0.0
San Diego,2016-11-06,2016,11,6,23.89,18.89,13.89,15.56,14.44,12.78,93,73,53,1019.3,1017.95,1016.59,25.4,12.7,0.0,22.53,6.44,28.97,0.0,Fog,0.0,1.0,0.0,0.0,0.0
San Diego,2016-11-07,2016,11,7,22.78,18.33,13.89,14.44,13.33,10.56,93,71,49,1019.64,1018.28,1017.27,25.4,20.32,2.54,16.09,8.05,20.92,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-08,2016,11,8,28.33,21.67,15.0,13.89,11.11,8.89,78,56,33,1018.62,1016.93,1014.9,25.4,25.4,25.4,20.92,4.83,24.14,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-09,2016,11,9,35.56,26.67,17.22,10.56,1.67,-3.89,67,38,8,1016.59,1014.56,1011.85,25.4,25.4,25.4,32.19,11.27,38.62,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-10,2016,11,10,32.22,25.0,17.22,6.67,0.56,-4.44,34,22,10,1017.27,1015.58,1013.88,25.4,25.4,25.4,20.92,6.44,22.53,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-11,2016,11,11,31.11,23.89,16.67,9.44,3.89,-2.78,45,28,11,1019.3,1017.95,1016.59,25.4,25.4,25.4,19.31,4.83,20.92,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-12,2016,11,12,27.78,22.22,16.11,15.0,7.22,1.67,48,34,20,1019.3,1017.95,1016.59,25.4,25.4,17.78,24.14,4.83,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-13,2016,11,13,28.89,23.33,17.78,11.11,6.11,3.33,58,40,21,1018.96,1017.95,1016.59,25.4,25.4,25.4,25.75,6.44,30.58,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-14,2016,11,14,28.89,22.78,16.11,12.22,5.56,0.0,46,31,15,1020.32,1018.62,1016.93,25.4,25.4,25.4,14.48,4.83,19.31,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-15,2016,11,15,23.89,19.44,15.0,16.11,12.78,5.0,84,67,49,1018.96,1016.93,1014.56,25.4,22.86,12.7,22.53,8.05,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-16,2016,11,16,21.11,19.44,17.22,14.44,13.33,11.11,84,74,63,1014.22,1012.87,1011.51,25.4,25.4,20.32,20.92,8.05,27.36,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-17,2016,11,17,21.67,18.33,15.0,10.0,7.78,-2.22,69,53,36,1016.25,1014.56,1012.53,25.4,25.4,25.4,25.75,9.66,33.8,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-18,2016,11,18,24.44,18.33,11.67,12.22,0.0,-16.67,67,37,6,1019.3,1017.95,1016.25,25.4,25.4,25.4,16.09,4.83,19.31,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-19,2016,11,19,22.22,16.67,11.11,13.89,3.33,-6.11,58,37,16,1019.3,1017.95,1016.25,25.4,25.4,25.4,20.92,4.83,24.14,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-20,2016,11,20,19.44,17.22,15.0,13.89,13.33,12.22,84,76,68,1017.61,1015.91,1013.88,25.4,22.86,7.62,16.09,4.83,22.53,0.03,Rain,1.0,0.0,0.0,0.0,0.0
San Diego,2016-11-21,2016,11,21,18.89,17.22,15.56,13.89,12.22,10.0,78,68,58,1019.3,1016.25,1013.54,25.4,25.4,7.62,41.84,16.09,49.89,3.05,Rain,1.0,0.0,0.0,0.0,0.0
San Diego,2016-11-22,2016,11,22,20.56,17.22,13.33,12.22,10.56,8.89,77,63,49,1020.99,1019.64,1018.96,25.4,25.4,25.4,22.53,8.05,30.58,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-23,2016,11,23,20.0,16.11,12.22,12.78,11.11,8.89,86,72,58,1022.01,1020.32,1018.28,25.4,25.4,25.4,24.14,8.05,32.19,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-24,2016,11,24,25.56,18.33,10.56,9.44,6.11,-2.78,83,49,15,1021.33,1018.96,1016.59,25.4,25.4,25.4,20.92,4.83,25.75,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-25,2016,11,25,22.22,15.56,8.89,10.56,-0.56,-9.44,58,35,12,1019.64,1018.28,1017.27,25.4,25.4,25.4,16.09,4.83,19.31,0.0,No event,0.0,0.0,0.0,0.0,0.0
San Diego,2016-11-26,2016,11,26,17.22,13.33,9.44,12.22,7.22,0.56,69,60,50,1018.96,1016.93,1015.58,25.4,22.86,5.08,37.01,8.05,43.45,2.79,Rain,1.0,0.0,0.0,0.0,0.0
San Diego,2016-11-27,2016,11,27,18.33,15.56,12.78,11.11,10.0,8.89,83,70,56,1019.98,1017.95,1015.91,25.4,25.4,15.24,40.23,17.7,51.5,4.32,Rain,1.0,0.0,0.0,0.0,0.0
